644.nab_s-9322B.champsimtrace.xzcumulative,IPC:,0.580896,0.246859,4155672,489059,,,11744500,21867100,9589760,9550010,12277300,2194520,12385600,6372090,2571550,3800540,9582310,5781700,3800610,15038900
648.exchange2_s-1227B.champsimtrace.xzcumulative,IPC:,0.874038,0.773305,34812,1055,,,12937500,30835500,11824600,11763800,19010900,1173640,19050700,4580730,3925460,655268,2052130,1353720,698414,21442400
648.exchange2_s-1247B.champsimtrace.xzcumulative,IPC:,0.907727,0.585139,2408,194,,,7824320,15986100,6500370,6420820,9485770,1403500,9911390,29883400,20154000,9729360,19144300,9552890,9591440,22305500
648.exchange2_s-1511B.champsimtrace.xzcumulative,IPC:,0.887853,0.710737,18399,2351,,,16986100,27570200,8870390,8789310,18699800,8196790,20286700,18407200,7443940,10963200,29897000,18933500,10963500,28882400
648.exchange2_s-1699B.champsimtrace.xzcumulative,IPC:,0.920401,0.691885,3813,278,,,8685170,16255200,7395030,7298660,8860180,1386510,8887740,707917,707753,164,11987,9295,2692,15086100
648.exchange2_s-1712B.champsimtrace.xzcumulative,IPC:,0.952424,0.618307,0,0,,,3064010,4683360,2760440,2650660,1922920,413344,1941590,5344750,4904070,440688,889124,748990,140134,25231200
648.exchange2_s-210B.champsimtrace.xzcumulative,IPC:,0.913651,0.363111,0,0,,,9818040,17300200,6071640,6058220,11228500,3759830,12369900,99077000,96475200,2601830,8423730,6894770,1528960,70089700
648.exchange2_s-353B.champsimtrace.xzcumulative,IPC:,0.891216,0.688761,27790,2200,,,23854100,39576000,14420300,13918000,25155700,9936140,25619900,13939300,6466720,7472600,33268100,26636200,6631910,41727500
648.exchange2_s-387B.champsimtrace.xzcumulative,IPC:,0.764619,0.534301,162851,4492,,,429099,1145700,145902,130196,999797,298903,1038960,9886450,7936890,1949560,4089770,2489120,1600650,22143600
648.exchange2_s-584B.champsimtrace.xzcumulative,IPC:,0.886919,0.517745,9498,749,,,11178000,18520000,7189650,6801850,11330400,4376170,11536100,13790000,5965090,7824880,32621900,26032300,6589590,26775500
648.exchange2_s-72B.champsimtrace.xzcumulative,IPC:,0.901934,0.37752,1286,59,,,48523600,94128000,27973600,26437100,66154300,22086500,67772800,17026400,9201840,7824590,15314400,7806160,7508220,104687000
649.fotonik3d_s-10881B.champsimtrace.xzcumulative,IPC:,0.227757,0.528703,1512121,7797708,,,22597400,45237900,19135700,18802600,26102200,3794740,26381200,39009100,22310700,16698400,45694500,31277400,14417100,37016300
649.fotonik3d_s-1176B.champsimtrace.xzcumulative,IPC:,0.788561,0.536697,5212694,7551798,,,15961400,27062000,7987500,7534890,19074500,8426500,19212600,24934200,10890400,14043800,44907600,30255100,14652500,103113000
649.fotonik3d_s-1B.champsimtrace.xzcumulative,IPC:,0.483374,0.583785,13,13,,,31727700,67813000,28008800,27661400,39804200,4066320,40807200,36633300,21817000,14816300,48478900,33121500,15357300,48964300
649.fotonik3d_s-7084B.champsimtrace.xzcumulative,IPC:,0.935052,0.589809,1600773,7900647,,,27112600,48423100,20691500,20427800,27731700,6684820,28875300,38087300,33540900,4546430,24282100,19535600,4746500,52859500
649.fotonik3d_s-8225B.champsimtrace.xzcumulative,IPC:,0.832338,0.569877,5698728,11299156,,,23836700,46418400,21315400,21084100,25103000,2752590,25174500,6212160,3652820,2559330,5865820,1926190,3939620,38177300
654.roms_s-1007B.champsimtrace.xzcumulative,IPC:,0.542041,0.605385,619557,2879414,,,6547040,12591200,2842620,2650980,9748620,3896060,10833800,8800200,4364770,4435420,7721410,2516680,5204730,20509600
654.roms_s-1021B.champsimtrace.xzcumulative,IPC:,0.675161,0.924887,502357,384344,,,7600100,17653900,6719140,6537770,10934800,1062330,11126500,7278900,2309400,4969500,9036530,3876190,5160330,20449200
654.roms_s-1070B.champsimtrace.xzcumulative,IPC:,0.769712,0.514667,3832043,14624631,,,7446280,11412300,5490040,5337640,5922230,2108640,6023040,17518900,11789200,5729730,13935200,8666430,5268730,26297800
654.roms_s-1390B.champsimtrace.xzcumulative,IPC:,0.352037,0.46787,5202830,14007393,,,1933250,2686790,318455,284244,2368340,1649010,2461890,11597200,10030200,1567040,3867250,2673800,1193440,23688600
