621.wrf_s-6673B.champsimtrace.xzcumulative,IPC:,0.757877,0.640661,2019739,5151192,,,19116900,29839300,6649060,6108070,23190300,13008800,24227800,30261600,18478500,11783100,39453300,29441400,10011900,86371300
605.mcf_s-484B.champsimtrace.xzcumulative,IPC:,0.363144,0.716553,1105273,9197956,,,11313800,15789200,3373880,3349480,12415300,7964300,13113500,7761440,2415460,5345980,14841100,8905410,5935670,15433100
649.fotonik3d_s-10881B.champsimtrace.xzcumulative,IPC:,0.20454,0.600195,847187,7825979,,,19718200,32853100,6197880,5929110,26655200,13789100,29103200,24844500,11729500,13115000,44716000,28998800,15717200,42677200
628.pop2_s-17B.champsimtrace.xzcumulative,IPC:,0.682349,0.643436,2384666,1965316,,,8448340,13130000,2767540,2709520,10362500,5738810,11405800,25747700,20719900,5027870,13997000,10697200,3299790,23182600
603.bwaves_s-3699B.champsimtrace.xzcumulative,IPC:,0.869658,0.631909,59,102,,,6293870,9960100,1148790,1096060,8811310,5197810,10473600,432371,198879,233492,430995,76722,354273,14114000
607.cactuBSSN_s-4248B.champsimtrace.xzcumulative,IPC:,0.945025,0.483768,127052,1135260,,,3828430,7913760,2367920,2238280,5545850,1590160,5692340,1176560,461230,715330,4501200,3785800,715399,14530500
648.exchange2_s-72B.champsimtrace.xzcumulative,IPC:,0.901934,0.304185,0,0,,,54248,178339,20276,19505,158063,34743,159148,16745,16579,166,167,0,167,2085890
605.mcf_s-782B.champsimtrace.xzcumulative,IPC:,0.129141,0.718412,1604444,14180405,,,16322900,22720800,4076660,3736510,18644100,12586400,20477600,33262200,5525860,27736300,40413800,25922300,14491500,57653900
657.xz_s-3167B.champsimtrace.xzcumulative,IPC:,0.82009,0.393806,140163,198297,,,595618,1512470,102701,94857,1409770,500761,1447840,10000300,8062540,1937800,4383540,2671540,1712000,20851300
625.x264_s-39B.champsimtrace.xzcumulative,IPC:,1.20751,0.620027,117767,389004,,,1243910,2006220,235090,217734,1771140,1026180,1876670,8742900,6933450,1809460,4286220,2937150,1349060,18395400
605.mcf_s-1644B.champsimtrace.xzcumulative,IPC:,0.130729,0.595765,2011356,15069628,,,21134100,35473900,11450700,11249000,24023100,9885140,24539100,37897100,21235700,16661400,46347200,31941700,14405500,33575400
620.omnetpp_s-874B.champsimtrace.xzcumulative,IPC:,0.143204,0.649155,376354,1870220,,,22166300,34146400,10385800,10287000,23760600,11879300,23970000,5900640,3446400,2454250,5494030,1608990,3885050,29915600
605.mcf_s-1536B.champsimtrace.xzcumulative,IPC:,0.153865,0.735421,3170708,5388378,,,6966780,9473190,3574580,3493560,5898610,3473220,6023830,18693300,12885000,5808310,15518200,10284600,5233600,24414400
602.gcc_s-734B.champsimtrace.xzcumulative,IPC:,0.347602,0.71411,6941766,7878707,,,19199800,26886300,8413380,8316710,18472900,10883100,19522500,24714100,20581000,4133110,20648500,16350500,4298000,41573100
605.mcf_s-994B.champsimtrace.xzcumulative,IPC:,0.128803,0.60449,1372269,2932799,,,6047590,10004500,1306300,1218910,8698150,4828680,10108800,8824780,4476670,4348110,7457980,2197670,5260310,16653700
,,59.78774,62.43748,151053842,520393479,0,0,749414697,1169719834,368186705,359839752,801532738,389574984,839805654,1190169222,794945733,395223264,1253584642,938151409,315433596,1825708231
