638.imagick_s-4128B.champsimtrace.xzcumulative,IPC:,1.36243,0.491918,51719,20240,,,25502,51842,25916,25492,25926,10,25926,73934,52304,21630,22148,518,21630,26709
628.pop2_s-17B.champsimtrace.xzcumulative,IPC:,1.01081,0.530951,2331178,1014908,,,924249,1740740,1162600,839263,578137,84986,587351,6657090,5039940,1617160,2316030,1589270,726760,2159740
627.cam4_s-573B.champsimtrace.xzcumulative,IPC:,0.665003,0.380924,710756,168455,,,72224,189602,110193,52152,79409,20072,84212,3937040,2767280,1169760,2229670,1154620,1075050,567768
631.deepsjeng_s-928B.champsimtrace.xzcumulative,IPC:,0.546918,0.0125912,73773,43789,,,1087,86330,38242,845,48088,242,48101,485536,394346,91190,144114,45998,98116,47695
641.leela_s-1052B.champsimtrace.xzcumulative,IPC:,0.413718,0.114289,655160,43597,,,5847,51160,35114,4572,16046,1275,16140,1229680,1197130,32547,51247,44056,7191,444206
641.leela_s-334B.champsimtrace.xzcumulative,IPC:,0.409801,0.32193,237081,67913,,,23470,72904,41480,21709,31424,1761,31519,716675,652714,63961,119708,71656,48052,219503
641.leela_s-149B.champsimtrace.xzcumulative,IPC:,0.408785,0.596726,198741,59194,,,51624,86512,59096,46881,27416,4743,27416,531411,525831,5580,64520,58902,5618,322044
641.leela_s-602B.champsimtrace.xzcumulative,IPC:,0.404719,0.680575,481826,195112,,,119556,175669,139330,115262,36339,4294,36421,1399920,1134470,265448,455459,407049,48410,421432
641.leela_s-1083B.champsimtrace.xzcumulative,IPC:,0.387187,0.428648,1120594,441731,,,336371,784726,393652,324398,391074,11973,392022,2867870,2049050,818821,1229070,456066,773004,851083
638.imagick_s-824B.champsimtrace.xzcumulative,IPC:,0.589748,0.499819,44901,40838,,,51056,102149,51074,51055,51075,1,51075,130522,88073,42449,84893,42444,42449,53425
644.nab_s-12459B.champsimtrace.xzcumulative,IPC:,0.553989,0.518122,1942887,361398,,,119536,230710,215654,114161,15056,5375,15066,3360020,3031290,328722,538507,502237,36270,1547920
641.leela_s-862B.champsimtrace.xzcumulative,IPC:,0.407937,0.15703,417050,41342,,,4701,29937,16511,3639,13426,1062,13521,851731,833888,17843,49811,42552,7259,353867
641.leela_s-800B.champsimtrace.xzcumulative,IPC:,0.407975,0.327683,583358,84230,,,37041,113039,64675,34077,48364,2964,48481,1170240,1068820,101416,164594,88854,75740,440412
644.nab_s-5853B.champsimtrace.xzcumulative,IPC:,0.646172,0.456004,1234045,57191,,,46802,102635,42073,27982,60562,18820,60562,2376560,2326670,49888,74774,25784,48990,1030450
644.nab_s-12521B.champsimtrace.xzcumulative,IPC:,0.802558,0.466595,1488387,174638,,,154807,331780,137354,104033,194426,50774,194565,3123400,2968530,154866,223485,62338,161147,1586190
644.nab_s-7928B.champsimtrace.xzcumulative,IPC:,0.613123,0.430818,2746511,207201,,,132987,308685,162283,109361,146402,23626,146405,5194710,5036160,158557,244240,122042,122198,2309590
648.exchange2_s-1511B.champsimtrace.xzcumulative,IPC:,0.888209,0.394737,6,5,,,30,76,38,30,38,0,38,10142,9010,1132,1132,0,1132,106
648.exchange2_s-1247B.champsimtrace.xzcumulative,IPC:,0.90787,0.5,0,0,,,6,12,6,6,6,0,6,2436,1401,1035,1035,0,1035,52
648.exchange2_s-1699B.champsimtrace.xzcumulative,IPC:,0.920015,0.5,0,0,,,17,34,17,17,17,0,17,2012,2007,5,5,0,5,48
