631.deepsjeng_s-928B.champsimtrace.xzcumulative,IPC:,0.546895,0.0132545,80034,42435,,,1123,84726,36398,817,48328,306,48351,491797,404201,87596,142305,45636,96669,47746
641.leela_s-1052B.champsimtrace.xzcumulative,IPC:,0.413714,0.116497,742514,47844,,,5934,50937,34537,4507,16400,1427,16516,1317030,1286100,30931,55790,48803,6987,444219
641.leela_s-149B.champsimtrace.xzcumulative,IPC:,0.408769,0.50621,323772,40489,,,53226,105146,75922,48289,29224,4937,29224,656440,636431,20009,48831,41772,7059,322047
641.leela_s-334B.champsimtrace.xzcumulative,IPC:,0.409789,0.32446,243945,75554,,,23523,72499,39820,21523,32679,2000,32847,723540,662013,61527,127360,78709,48651,219485
641.leela_s-602B.champsimtrace.xzcumulative,IPC:,0.404653,0.650069,523968,202793,,,118611,182459,144233,113471,38226,5140,38306,1442060,1169910,272153,465974,416138,49836,421344
641.leela_s-1083B.champsimtrace.xzcumulative,IPC:,0.386924,0.420984,1233276,460998,,,341180,810435,409688,329900,400747,11280,401640,2980560,2151530,829027,1246150,465666,780486,851050
638.imagick_s-824B.champsimtrace.xzcumulative,IPC:,0.589748,0.49976,46046,40843,,,51017,102083,51040,51014,51043,3,51043,131667,89213,42454,84905,42451,42454,53425
644.nab_s-12459B.champsimtrace.xzcumulative,IPC:,0.554191,0.485414,1999623,348915,,,93235,192073,176825,86967,15248,6268,15278,3416760,3136610,280151,523694,487670,36024,1547920
641.leela_s-862B.champsimtrace.xzcumulative,IPC:,0.407932,0.153966,468061,42567,,,4849,31494,17722,3661,13772,1188,13859,902740,883664,19076,51437,44142,7295,353870
641.leela_s-800B.champsimtrace.xzcumulative,IPC:,0.407929,0.317597,634516,96763,,,37404,117772,67548,34145,50224,3259,50345,1221390,1117590,103807,177665,100686,76979,440382
644.nab_s-5853B.champsimtrace.xzcumulative,IPC:,0.646006,0.453437,1502036,58691,,,46465,102473,40558,25015,61915,21450,61915,2644550,2593590,50956,78617,28361,50256,1030410
644.nab_s-12521B.champsimtrace.xzcumulative,IPC:,0.801442,0.481187,1779314,181074,,,153054,318076,123089,88919,194987,64135,195180,3414320,3259240,155087,241783,79123,162660,1586190
644.nab_s-7928B.champsimtrace.xzcumulative,IPC:,0.61294,0.432111,2943976,221318,,,130067,301004,153447,101377,147557,28690,147560,5392180,5236360,155820,263687,139822,123865,2309600
648.exchange2_s-1247B.champsimtrace.xzcumulative,IPC:,0.90787,0.5,0,0,,,6,12,6,6,6,0,6,2436,1401,1035,1035,0,1035,52
648.exchange2_s-1511B.champsimtrace.xzcumulative,IPC:,0.888209,0.380952,6,5,,,32,84,42,32,42,0,42,10142,9010,1132,1132,0,1132,106
648.exchange2_s-1699B.champsimtrace.xzcumulative,IPC:,0.920015,0.5,0,0,,,22,44,22,22,22,0,22,2012,2007,5,5,0,5,48
648.exchange2_s-1712B.champsimtrace.xzcumulative,IPC:,0.95241,0.409091,0,0,,,9,22,11,9,11,0,11,0,0,0,0,0,0,51
648.exchange2_s-1227B.champsimtrace.xzcumulative,IPC:,0.871987,0.5,0,0,,,18,36,18,18,18,0,18,28360,28330,30,30,0,30,51
644.nab_s-9322B.champsimtrace.xzcumulative,IPC:,0.583673,0.448916,3023384,211505,,,171929,382987,189778,137688,193209,34241,193215,4781770,4593530,188243,245891,87946,157945,2191350
648.exchange2_s-72B.champsimtrace.xzcumulative,IPC:,0.902706,0.5,0,0,,,3,6,3,3,3,0,3,1176,1158,18,18,0,18,37
648.exchange2_s-353B.champsimtrace.xzcumulative,IPC:,0.890914,-nan,0,0,,,0,0,0,0,0,0,0,17976,16837,1139,1139,0,1139,52
648.exchange2_s-210B.champsimtrace.xzcumulative,IPC:,0.914234,-nan,0,0,,,0,0,0,0,0,0,0,2,0,2,2,0,2,39
648.exchange2_s-584B.champsimtrace.xzcumulative,IPC:,0.88692,0.5,0,0,,,25,50,25,25,25,0,25,3590,3531,59,59,0,59,57
648.exchange2_s-387B.champsimtrace.xzcumulative,IPC:,0.762273,0.472222,2,2,,,17,36,18,17,18,0,18,84766,84672,94,94,0,94,71
649.fotonik3d_s-10881B.champsimtrace.xzcumulative,IPC:,0.476311,0.458687,3284450,4595426,,,3651780,7961380,2954690,2030180,5006690,1621600,5014320,9075460,4491460,4584010,8767240,4062820,4704420,4809720
654.roms_s-1021B.champsimtrace.xzcumulative,IPC:,0.687971,0.566239,563680,192073,,,145186,256404,151994,109888,104410,35298,104538,988703,723653,265050,375087,232112,142975,283089
649.fotonik3d_s-1B.champsimtrace.xzcumulative,IPC:,0.483374,-nan,0,0,,,0,0,0,0,0,0,0,21873,10945,10928,16418,5611,10807,28
