627.cam4_s-490B.champsimtrace.xzcumulative,IPC:,0.734886,0.84343,4560567,9280475,,,3196,5538,1282,1224,4256,1972,4306,3219,3196,23,198,153,45,10808
627.cam4_s-573B.champsimtrace.xzcumulative,IPC:,0.461085,0.611323,1512211,279193,,,6936830,14396200,3711740,3711630,10684500,3225200,11521000,29855400,19916800,9938580,20271100,10652800,9618380,11966900
628.pop2_s-17B.champsimtrace.xzcumulative,IPC:,0.900389,0.665486,4606026,3026909,,,2523,3875,641,575,3234,1948,3405,5376,4324,1052,2133,985,1148,10760
631.deepsjeng_s-928B.champsimtrace.xzcumulative,IPC:,0.546379,0.0494921,156317,61249,,,2825,4368,643,578,3725,2247,3931,27797,26654,1143,3196,1900,1296,41704
638.imagick_s-10316B.champsimtrace.xzcumulative,IPC:,1.69068,0.906358,7974964,1042467,,,6889280,14361000,3681480,3681420,10679500,3207860,11508300,29746900,19828700,9918220,20221900,10637700,9584250,11953800
638.imagick_s-4128B.champsimtrace.xzcumulative,IPC:,1.36265,0.499487,20510,52116,,,5051920,6651510,2198820,1292280,4452690,3759630,4454920,32700200,30483400,2216840,9121250,7566660,1554590,105664000
638.imagick_s-824B.champsimtrace.xzcumulative,IPC:,0.589754,0.49992,42009,353494,,,3582,6525,1615,1524,4910,2058,4943,84240,84206,34,1766,1712,54,165332
641.leela_s-1052B.champsimtrace.xzcumulative,IPC:,0.413599,0.29377,316397,59096,,,3741,6871,1651,1514,5220,2227,5256,242564,242460,104,5644,5533,111,413184
641.leela_s-1083B.champsimtrace.xzcumulative,IPC:,0.344012,0.444508,749822,1057902,,,5941590,10744700,5078650,5011970,5666020,929621,5778850,6513300,4663550,1849740,7150030,5667360,1482660,12004100
641.leela_s-149B.champsimtrace.xzcumulative,IPC:,0.408779,0.791835,76556,18213,,,3086,5508,1324,1253,4184,1833,4214,5668,5659,9,323,281,42,15112
641.leela_s-334B.champsimtrace.xzcumulative,IPC:,0.409137,0.529036,132557,127649,,,133332,144710,117640,113743,27070,19589,27337,2139370,1733390,405976,694179,659877,34302,6220550
641.leela_s-602B.champsimtrace.xzcumulative,IPC:,0.404138,0.85366,353792,671140,,,104207,208628,103832,103673,104796,534,104802,42725,21095,21630,53765,32169,21596,107200
641.leela_s-800B.champsimtrace.xzcumulative,IPC:,0.405507,0.482765,348475,171920,,,17314300,29833300,8753100,8523570,21080300,8790710,25550600,37594600,20933500,16661100,38843000,23899600,14943400,46002300
641.leela_s-862B.champsimtrace.xzcumulative,IPC:,0.407804,0.385916,251578,39983,,,3307760,4970450,2737160,2639810,2233290,667953,2272560,8980890,7634620,1346270,4450570,3747870,702699,11349000
644.nab_s-12459B.champsimtrace.xzcumulative,IPC:,0.549659,0.921374,696888,256558,,,11178,225854,6895,1072,218959,10106,220178,568080,507504,60576,161658,61850,99808,1464040
644.nab_s-12521B.champsimtrace.xzcumulative,IPC:,0.801322,0.570353,3875169,580430,,,168911,240700,92091,90628,148609,78283,152227,132584,68359,64225,141782,103891,37891,391608
644.nab_s-5853B.champsimtrace.xzcumulative,IPC:,0.646196,0.553718,3194976,256532,,,15937300,35966500,15862900,15862200,20103600,75092,20104700,6990840,3128970,3861880,13846300,9984320,3861970,20574200
644.nab_s-7928B.champsimtrace.xzcumulative,IPC:,0.612452,0.626687,7879991,786968,,,207235,414536,207060,207032,207476,203,207481,127630,85176,42454,395037,352256,42781,214520
644.nab_s-9322B.champsimtrace.xzcumulative,IPC:,0.583053,0.55372,7246682,925708,,,1399940,3351890,1416830,1397890,1935060,2055,1935210,1037810,474774,563040,2141750,1555010,586735,1876320
648.exchange2_s-1227B.champsimtrace.xzcumulative,IPC:,0.871994,0.548966,55880,1740,,,12237,41655,8310,7084,33345,5153,33399,890913,872838,18075,76696,71833,4863,2112730
648.exchange2_s-1247B.champsimtrace.xzcumulative,IPC:,0.907872,0.651097,2940,1263,,,609,1251,451,446,800,163,812,21875,10938,10937,18753,7942,10811,1504
648.exchange2_s-1511B.champsimtrace.xzcumulative,IPC:,0.888232,0.646749,17661,2221,,,2061770,6948400,1189330,843968,5759070,1217800,6256380,8648150,4297100,4351050,6284650,2502210,3782440,34326600
648.exchange2_s-1699B.champsimtrace.xzcumulative,IPC:,0.920016,0.560276,3656,319,,,15500600,25429100,8956390,8956370,16472700,6544230,16826200,6438530,2635240,3803290,9249250,5445930,3803320,19509400
648.exchange2_s-1712B.champsimtrace.xzcumulative,IPC:,0.95241,0.734277,0,0,,,674352,1217860,522401,515518,695456,158834,695515,9005070,8851310,153763,972937,826860,146077,8766890
648.exchange2_s-210B.champsimtrace.xzcumulative,IPC:,0.914236,0.675824,0,2,,,936154,1872220,935462,935430,936757,724,936792,383070,189127,193943,1636140,1442070,194072,959478
648.exchange2_s-353B.champsimtrace.xzcumulative,IPC:,0.890962,0.627689,30825,2665,,,11790700,20912900,5016100,4131070,15896800,7659610,17397100,16185600,4515400,11670200,16356900,10123800,6233100,63162700
648.exchange2_s-387B.champsimtrace.xzcumulative,IPC:,0.762282,0.544462,157800,5572,,,185374,706597,260167,59564,446430,125810,448763,13948800,13536700,412132,2543380,2214240,329142,36084700
648.exchange2_s-584B.champsimtrace.xzcumulative,IPC:,0.886919,0.576859,6534,487,,,13854800,29516800,12699100,12307800,16817700,1546920,16998100,6753120,3387020,3366100,11137200,7644320,3492930,16411300
648.exchange2_s-72B.champsimtrace.xzcumulative,IPC:,0.902705,0.577104,2043,185,,,15667,30981,14906,14871,16075,796,16087,25980,13134,12846,26029,13112,12917,18720
649.fotonik3d_s-1176B.champsimtrace.xzcumulative,IPC:,0.521639,0.532612,5009933,10179511,,,12200700,22063500,5827580,5660350,16235900,6540370,19241700,8125190,2763960,5361240,12428800,6597660,5831120,23939800
649.fotonik3d_s-1B.champsimtrace.xzcumulative,IPC:,0.483374,0.486811,2,4,,,1560830,4506130,97479,61061,4408650,1499770,4516960,5910380,3164620,2745760,5188730,2470960,2717770,16719900
649.fotonik3d_s-7084B.champsimtrace.xzcumulative,IPC:,0.443277,0.469385,2413252,9595289,,,29659100,98533200,28770600,28556400,69762600,1102710,70082100,19586000,5531090,14054900,32621800,18199000,14422800,70107800
649.fotonik3d_s-8225B.champsimtrace.xzcumulative,IPC:,0.520544,0.521363,5875605,9206045,,,9435470,18097700,9422830,9419570,8674880,15896,8675490,10301000,8197390,2103570,11030500,9257750,1772710,13234900
